job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI14531,AI Architect,90747,,EN,PT,,,Germany,0,"Spark, Hadoop, Scala, Deep Learning",PhD,1,Telecommunications,2024-10-12,17-02-2025,766,6.2,
AI14532,Machine Learning Engineer,76132,,EN,CT,,,Norway,0,"R, SQL, Azure, Mathematics",Bachelor,1,Healthcare,2024-01-09,22-10-2024,2334,6.3,
AI14533,AI Architect,54000,,EN,FT,,,France,0,"Tableau, Scala, Deep Learning",Bachelor,0,Finance,2024-06-10,02-11-2024,925,7.0,
AI14534,AI Architect,80767,,MI,FL,,,Ireland,50,"SQL, Git, Linux, MLOps, TensorFlow",Bachelor,3,Education,2024-03-29,07-05-2024,1527,7.6,
AI14535,Head of AI,266349,,EX,FL,,,United States,100,"Scala, Kubernetes, Docker, Java",Master,10,Gaming,2024-07-22,19-09-2024,2200,5.9,
AI14536,AI Architect,277847,,EX,CT,,,Sweden,100,"PyTorch, Git, Statistics, Kubernetes, MLOps",Bachelor,15,Automotive,2024-06-11,14-12-2024,1630,6.8,
AI14537,Head of AI,210056,,EX,PT,,,South Korea,100,"PyTorch, R, Git",Bachelor,12,Healthcare,2024-09-16,16-11-2024,1193,5.3,
AI14538,Robotics Engineer,95595,,MI,FT,,,France,100,"Kubernetes, MLOps, Python, Linux, Tableau",Master,4,Telecommunications,2024-06-07,06-09-2024,1767,6.9,
AI14539,Robotics Engineer,93411,,MI,FL,,,Germany,0,"AWS, Python, Computer Vision, Statistics",Bachelor,2,Technology,2024-11-02,22-04-2024,1549,7.2,
AI14540,AI Product Manager,94514,,SE,FL,,,Canada,0,"R, Hadoop, TensorFlow",Associate,6,Transportation,2024-04-27,16-06-2024,1242,9.4,
AI14541,NLP Engineer,142908,,EX,CT,,,United Kingdom,0,"Kubernetes, PyTorch, TensorFlow",Master,14,Media,2024-08-08,23-08-2024,736,8.1,
AI14542,ML Ops Engineer,108068,,SE,PT,,,Netherlands,100,"Data Visualization, Python, TensorFlow, Azure, AWS",Associate,7,Telecommunications,2024-07-07,27-07-2024,673,5.5,
AI14543,Data Engineer,73471,,SE,FT,,,Finland,0,"Mathematics, Spark, PyTorch, TensorFlow",Bachelor,6,Retail,2024-03-20,31-05-2024,1833,5.6,
AI14544,AI Consultant,112293,,MI,CT,,,United States,100,"Kubernetes, Spark, Docker",Associate,2,Retail,2025-10-04,09-05-2025,2059,8.9,
AI14545,Research Scientist,75163,,EN,FL,,,Australia,100,"Spark, Hadoop, Python",PhD,1,Manufacturing,2025-03-17,22-04-2025,1969,7.5,
AI14546,AI Research Scientist,134170,,SE,CT,,,Singapore,50,"Mathematics, Kubernetes, R, Python",Master,7,Retail,2024-02-23,20-03-2024,851,6.2,
AI14547,Principal Data Scientist,51835,,EN,PT,,,China,50,"Java, PyTorch, R, Python",Bachelor,0,Telecommunications,2024-06-11,12-01-2025,1046,7.4,
AI14548,Data Engineer,72358,,EN,FL,,,Denmark,100,"Kubernetes, AWS, SQL",Bachelor,1,Consulting,2024-03-22,16-04-2024,1383,10.0,
AI14549,Machine Learning Researcher,220601,,SE,PT,,,Norway,100,"Deep Learning, Hadoop, Kubernetes",Master,9,Media,2025-01-29,05-03-2025,2144,9.4,
AI14550,AI Product Manager,62407,,MI,PT,,,Finland,0,"Spark, Git, SQL, Tableau, Hadoop",Bachelor,4,Energy,2024-06-12,22-12-2024,791,8.0,
AI14551,Principal Data Scientist,164671,,EX,FL,,,Ireland,50,"TensorFlow, MLOps, SQL",Master,15,Technology,2024-12-22,07-02-2025,563,5.3,
AI14552,Data Scientist,148264,,EX,PT,,,South Korea,0,"Computer Vision, PyTorch, Scala, GCP, Kubernetes",Associate,19,Automotive,2024-08-24,28-10-2024,1449,5.5,
AI14553,Research Scientist,87707,,EX,FL,,,Finland,50,"Python, Tableau, TensorFlow",PhD,10,Retail,2024-07-28,12-08-2024,1069,8.3,
AI14554,AI Specialist,73990,,EN,CT,,,Singapore,50,"Hadoop, Git, Python",Master,1,Retail,2024-04-15,18-06-2024,1798,8.8,
AI14555,Data Engineer,79604,,MI,FL,,,Austria,0,"PyTorch, Kubernetes, TensorFlow",Bachelor,4,Telecommunications,2024-03-13,24-05-2024,1241,8.0,
AI14556,Data Engineer,105908,,SE,FL,,,Israel,0,"Spark, Python, Git",Bachelor,7,Healthcare,2025-04-24,18-05-2025,1919,9.5,
AI14557,Research Scientist,46877,,EN,PT,,,South Korea,50,"Hadoop, Tableau, Azure, Git, MLOps",PhD,0,Transportation,2024-10-21,18-12-2024,923,9.2,
AI14558,Data Engineer,154306,,EX,FL,,,Australia,0,"R, Docker, Azure, Statistics, MLOps",Associate,14,Gaming,2024-06-10,24-10-2024,1382,8.8,
AI14559,Deep Learning Engineer,111160,,SE,FL,,,United States,0,"Python, Statistics, Java",Master,9,Gaming,2025-03-22,06-05-2025,812,5.5,
AI14560,Principal Data Scientist,86150,,MI,FL,,,Singapore,0,"Python, GCP, Hadoop, TensorFlow, Computer Vision",PhD,2,Education,2024-03-31,06-05-2024,1060,7.2,
AI14561,AI Specialist,78649,,SE,PT,,,Norway,50,"PyTorch, NLP, R, Linux, GCP",Associate,8,Retail,2024-01-10,28-10-2024,1403,8.2,
AI14562,Computer Vision Engineer,85214,,MI,PT,,,Australia,100,"TensorFlow, Spark, Docker, AWS, Azure",Associate,2,Automotive,2025-12-02,31-03-2025,1322,7.4,
AI14563,Principal Data Scientist,131481,,SE,FL,,,United Kingdom,0,"MLOps, Mathematics, Tableau",Bachelor,6,Healthcare,2025-03-13,02-04-2025,1625,7.6,
AI14564,AI Software Engineer,69305,,MI,FL,,,Japan,0,"Python, Kubernetes, Linux, Deep Learning, Computer Vision",Bachelor,3,Transportation,2024-01-23,19-03-2024,2283,5.9,
AI14565,AI Software Engineer,97875,,EX,CT,,,Ireland,100,"Git, NLP, Statistics, Linux",PhD,11,Consulting,2024-03-09,11-11-2024,2053,6.9,
AI14566,Robotics Engineer,172324,,EX,FL,,,Ireland,50,"Mathematics, MLOps, Python, Git, Computer Vision",PhD,15,Healthcare,2024-11-23,28-01-2025,2417,7.8,
AI14567,Data Engineer,54768,,EN,FL,,,Finland,0,"Python, Git, Scala, Mathematics",Bachelor,0,Government,2024-11-22,25-01-2025,637,5.3,
AI14568,Autonomous Systems Engineer,72406,,SE,CT,,,Germany,50,"Java, GCP, R, Computer Vision",Bachelor,9,Retail,2024-03-25,08-05-2024,1903,9.0,
AI14569,Head of AI,85681,,EN,PT,,,Singapore,0,"Statistics, Tableau, SQL",PhD,1,Retail,2024-12-04,01-06-2024,511,6.9,
AI14570,Deep Learning Engineer,49957,,EN,FL,,,Netherlands,0,"Linux, Statistics, PyTorch, Deep Learning",Associate,1,Energy,2024-08-29,11-11-2024,703,6.3,
AI14571,Head of AI,76869,,MI,FT,,,United States,50,"Hadoop, Docker, Statistics",Bachelor,2,Manufacturing,2025-12-02,30-03-2025,887,8.9,
AI14572,Data Analyst,88481,,SE,CT,,,India,100,"Python, TensorFlow, Kubernetes",Master,8,Consulting,2025-10-03,19-04-2025,1101,9.4,
AI14573,Data Scientist,101120,,SE,FT,,,India,0,"SQL, Python, Hadoop, Docker, Computer Vision",Master,8,Telecommunications,2024-09-10,16-11-2024,1925,5.8,
AI14574,Data Scientist,59838,,MI,FL,,,Ireland,50,"Spark, PyTorch, Git, Statistics, Linux",Master,2,Consulting,2024-01-22,08-03-2024,1092,8.6,
AI14575,Data Analyst,94867,,EN,CT,,,United States,100,"Hadoop, Linux, PyTorch",Bachelor,1,Real Estate,2024-01-07,27-08-2024,1392,5.7,
AI14576,Deep Learning Engineer,187802,,EX,FT,,,South Korea,50,"Spark, Computer Vision, Azure",Master,13,Technology,2024-02-02,20-03-2024,1415,7.5,
AI14577,AI Specialist,75496,,MI,FL,,,Finland,100,"Scala, Deep Learning, PyTorch, Kubernetes",PhD,4,Education,2024-07-21,08-08-2024,624,5.7,
AI14578,Head of AI,117112,,SE,PT,,,Sweden,100,"Kubernetes, SQL, Tableau, Mathematics",Associate,5,Technology,2024-07-02,08-03-2024,818,9.9,
AI14579,Machine Learning Researcher,58040,,EN,FL,,,United Kingdom,100,"Tableau, Azure, Spark",Associate,0,Media,2024-04-30,03-06-2024,869,9.3,
AI14580,AI Research Scientist,206517,,EX,PT,,,Denmark,100,"Git, Linux, SQL",PhD,12,Telecommunications,2025-04-20,14-05-2025,1687,6.6,
AI14581,Machine Learning Engineer,135127,,EX,FT,,,India,100,"GCP, PyTorch, R, SQL",PhD,10,Media,2024-03-29,29-05-2024,904,8.2,
AI14582,Head of AI,49070,,EN,FT,,,Singapore,0,"MLOps, Python, TensorFlow, Statistics, AWS",Bachelor,0,Education,2024-10-17,14-11-2024,1773,9.9,
AI14583,AI Research Scientist,60317,,MI,FT,,,Israel,0,"SQL, GCP, AWS",PhD,4,Transportation,2024-04-11,06-12-2024,1415,6.3,
AI14584,Data Scientist,132940,,SE,FL,,,United States,0,"Computer Vision, PyTorch, NLP",Master,7,Technology,2024-10-23,30-12-2024,1119,6.7,
AI14585,Machine Learning Engineer,246694,,EX,CT,,,Norway,100,"Git, Docker, Python, Data Visualization",Associate,17,Government,2024-10-24,02-12-2024,1253,5.9,
AI14586,NLP Engineer,109089,,MI,FL,,,Australia,100,"AWS, NLP, GCP",PhD,4,Education,2024-06-21,19-08-2024,2263,6.7,
AI14587,AI Specialist,38872,,EN,FL,,,Austria,50,"Kubernetes, PyTorch, Tableau, MLOps",Bachelor,0,Automotive,2024-07-27,11-08-2024,1353,5.7,
AI14588,Research Scientist,90719,,EN,FT,,,Singapore,0,"NLP, Mathematics, PyTorch, MLOps",Bachelor,0,Transportation,2025-02-20,24-03-2025,2051,9.4,
AI14589,ML Ops Engineer,54457,,EN,FT,,,Singapore,0,"NLP, PyTorch, SQL, Scala, Docker",Bachelor,0,Finance,2024-05-21,11-07-2024,503,6.0,
AI14590,Head of AI,95197,,SE,FL,,,Australia,50,"Data Visualization, Statistics, Tableau",Master,8,Energy,2024-06-17,08-07-2024,696,6.5,
AI14591,Data Engineer,80291,,EN,FL,,,United States,100,"AWS, GCP, Python, Computer Vision, NLP",PhD,1,Gaming,2024-11-24,11-12-2024,1311,5.7,
AI14592,AI Product Manager,48845,,EN,FT,,,Canada,0,"TensorFlow, Kubernetes, Azure, Scala",Bachelor,1,Education,2024-12-08,14-10-2024,869,8.4,
AI14593,AI Consultant,56708,,EN,CT,,,Japan,0,"Linux, Statistics, GCP, Scala",Master,0,Telecommunications,2024-06-26,07-08-2024,1431,9.5,
AI14594,AI Specialist,117820,,SE,FL,,,France,100,"Spark, TensorFlow, Docker, Java",Bachelor,6,Consulting,2024-01-21,10-03-2024,825,7.5,
AI14595,ML Ops Engineer,256970,,EX,FL,,,Finland,0,"Azure, Tableau, Python",Associate,14,Finance,2025-04-18,16-05-2025,2118,5.9,
AI14596,AI Architect,141792,,EX,PT,,,South Korea,0,"R, Scala, Tableau, NLP, Java",Associate,17,Education,2024-01-08,30-08-2024,685,7.2,
AI14597,ML Ops Engineer,189974,,EX,FL,,,United Kingdom,50,"Statistics, Java, Mathematics",Master,11,Retail,2024-06-19,12-08-2024,1959,5.4,
AI14598,Machine Learning Researcher,102708,,SE,CT,,,Australia,50,"Hadoop, MLOps, R",Bachelor,7,Retail,2024-09-01,05-02-2024,1004,7.4,
AI14599,Data Analyst,50576,,EN,FT,,,South Korea,50,"NLP, Java, Tableau, R, Hadoop",Associate,1,Real Estate,2025-02-27,22-03-2025,2370,6.8,
AI14600,Robotics Engineer,76073,,SE,CT,,,Norway,50,"NLP, Docker, TensorFlow, Java",PhD,6,Real Estate,2025-04-15,19-05-2025,2235,7.6,
AI14601,AI Software Engineer,124455,,EX,FL,,,India,50,"Git, R, Hadoop, Linux",Bachelor,10,Transportation,2025-02-01,08-03-2025,1168,9.6,
AI14602,AI Specialist,77839,,SE,FL,,,South Korea,100,"Java, Python, NLP, TensorFlow, Scala",Associate,5,Real Estate,2024-08-15,19-09-2024,555,7.8,
AI14603,Research Scientist,49536,,EN,FT,,,Ireland,100,"Git, Linux, Tableau, Computer Vision, Deep Learning",Bachelor,1,Gaming,2025-01-30,21-03-2025,1172,8.3,
AI14604,Robotics Engineer,75203,,SE,FT,,,Austria,100,"AWS, TensorFlow, Statistics, GCP",Associate,6,Technology,2024-04-10,14-12-2024,2110,6.5,
AI14605,AI Research Scientist,47748,,EN,PT,,,Japan,100,"Kubernetes, Scala, AWS, Computer Vision",Bachelor,1,Automotive,2024-01-05,04-06-2024,1030,5.8,
AI14606,Head of AI,85869,,MI,PT,,,Ireland,100,"R, Hadoop, MLOps",Associate,2,Retail,2024-02-10,21-10-2024,832,6.0,
AI14607,AI Architect,154603,,SE,FL,,,Singapore,50,"Git, SQL, GCP, Deep Learning, Computer Vision",Bachelor,7,Healthcare,2024-10-26,04-12-2024,797,8.5,
AI14608,Deep Learning Engineer,94191,,SE,PT,,,Australia,100,"Data Visualization, MLOps, TensorFlow, Spark",Master,8,Real Estate,2024-04-29,11-07-2024,1122,8.6,
AI14609,AI Specialist,73631,,SE,FT,,,Ireland,0,"Data Visualization, TensorFlow, Git, R",PhD,9,Education,2024-03-22,21-05-2024,1364,5.7,
AI14610,ML Ops Engineer,65816,,EN,FL,,,Australia,100,"Python, Docker, Deep Learning, AWS, Linux",PhD,0,Education,2025-03-24,23-05-2025,2265,7.8,
AI14611,Robotics Engineer,119597,,EX,FT,,,India,100,"Statistics, Mathematics, Linux",Master,11,Consulting,2025-02-02,22-03-2025,1562,7.0,
AI14612,AI Software Engineer,42025,,EN,PT,,,South Korea,100,"Deep Learning, Kubernetes, Java, R, Mathematics",Master,0,Transportation,2024-10-17,26-11-2024,1914,8.4,
AI14613,Computer Vision Engineer,99550,,MI,PT,,,Norway,0,"Linux, Kubernetes, MLOps, Spark, Computer Vision",Master,2,Automotive,2024-05-11,04-12-2024,1721,5.5,
AI14614,AI Specialist,66443,,MI,PT,,,Ireland,50,"Spark, PyTorch, Scala, Tableau",Associate,4,Real Estate,2025-10-02,02-03-2025,1875,8.2,
AI14615,Machine Learning Researcher,75990,,MI,PT,,,Netherlands,50,"Deep Learning, R, Tableau, Docker",Bachelor,2,Automotive,2025-03-30,23-05-2025,2054,5.3,
AI14616,Machine Learning Researcher,82535,,MI,FL,,,Finland,100,"R, AWS, Kubernetes",Associate,4,Gaming,2025-01-17,10-03-2025,1838,7.6,
AI14617,Machine Learning Engineer,66158,,EN,FL,,,Australia,100,"Kubernetes, Scala, AWS",PhD,1,Media,2025-12-02,03-04-2025,1393,9.7,
AI14618,AI Specialist,137067,,SE,FT,,,United States,50,"R, Linux, Java, GCP, Scala",PhD,9,Retail,2025-04-30,16-05-2025,2105,6.9,
AI14619,AI Research Scientist,127966,,SE,FT,,,United States,50,"Tableau, Kubernetes, Docker",Master,9,Automotive,2024-09-14,30-10-2024,1961,7.8,
AI14620,Machine Learning Researcher,142828,,SE,PT,,,Norway,100,"R, SQL, GCP",PhD,9,Government,2024-09-29,27-10-2024,1028,7.0,
AI14621,Principal Data Scientist,108726,,MI,FT,,,Germany,50,"TensorFlow, Linux, Data Visualization, MLOps",Bachelor,4,Gaming,2024-03-25,27-04-2024,1606,6.9,
AI14622,AI Specialist,170056,,EX,FT,,,Singapore,50,"Git, Spark, Computer Vision",Master,12,Energy,2024-03-07,06-08-2024,994,9.0,
AI14623,ML Ops Engineer,78716,,EN,FT,,,Finland,0,"Statistics, SQL, Deep Learning, Hadoop, Python",Associate,1,Gaming,2025-11-04,05-05-2025,917,9.7,
AI14624,Data Analyst,93829,,MI,FL,,,Australia,50,"Kubernetes, R, Statistics",Bachelor,2,Government,2024-08-07,19-09-2024,2409,7.7,
AI14625,Research Scientist,79583,,MI,FL,,,Sweden,100,"Azure, Python, Data Visualization",PhD,3,Real Estate,2024-04-04,24-04-2024,1866,8.6,
AI14626,AI Research Scientist,115262,,SE,PT,,,India,100,"Hadoop, Java, NLP",Bachelor,6,Retail,2024-07-06,04-07-2024,725,8.1,
AI14627,Principal Data Scientist,53001,,EN,FL,,,China,0,"Linux, Computer Vision, Python, Kubernetes",Bachelor,0,Government,2024-06-23,19-08-2024,1670,7.3,
AI14628,Machine Learning Engineer,49545,,MI,FT,,,Israel,50,"R, Tableau, Kubernetes",PhD,3,Manufacturing,2025-04-17,21-06-2025,1528,9.8,
AI14629,Deep Learning Engineer,63911,,EN,PT,,,Sweden,100,"SQL, Deep Learning, Linux",Associate,1,Technology,2024-08-27,07-10-2024,2220,6.6,
AI14630,AI Software Engineer,108190,,SE,FT,,,Singapore,0,"SQL, Linux, MLOps",Bachelor,5,Technology,2024-02-21,21-04-2024,690,6.4,
AI14631,Data Analyst,140391,,SE,CT,,,Singapore,100,"Java, GCP, Scala",PhD,5,Automotive,2024-02-25,12-03-2024,1337,10.0,
AI14632,Autonomous Systems Engineer,76406,,MI,FL,,,Switzerland,50,"SQL, AWS, Git, PyTorch",Master,4,Consulting,2024-11-22,16-01-2025,1124,7.6,
AI14633,Principal Data Scientist,48487,,EN,CT,,,Austria,50,"Git, TensorFlow, R, Kubernetes",Bachelor,0,Real Estate,2025-05-04,10-05-2025,2092,8.8,
AI14634,Data Engineer,223064,,SE,FL,,,Denmark,100,"SQL, Git, Linux",Associate,5,Education,2024-02-28,10-04-2024,843,5.4,
AI14635,Computer Vision Engineer,119257,,MI,CT,,,Austria,100,"Kubernetes, Spark, Statistics, Mathematics",Master,3,Automotive,2024-07-03,27-04-2024,560,9.8,
AI14636,Machine Learning Engineer,204524,,SE,FL,,,Norway,50,"Hadoop, Scala, Data Visualization, MLOps",Bachelor,7,Manufacturing,2024-05-30,20-06-2024,1657,9.4,
AI14637,AI Consultant,71116,,MI,FL,,,Finland,0,"Hadoop, Kubernetes, Deep Learning, R, GCP",Bachelor,3,Finance,2025-01-23,21-03-2025,2146,8.5,
AI14638,Computer Vision Engineer,70594,,SE,FT,,,China,50,"Azure, Statistics, Java, Scala",PhD,7,Media,2024-03-15,24-04-2024,1701,7.5,
AI14639,AI Consultant,261178,,EX,PT,,,United States,50,"Statistics, TensorFlow, Scala",Bachelor,15,Real Estate,2025-08-04,28-04-2025,2225,9.0,
AI14640,Robotics Engineer,66532,,MI,FL,,,Sweden,0,"NLP, Hadoop, Data Visualization, SQL",PhD,2,Education,2025-12-04,27-04-2025,1009,6.6,
AI14641,Data Engineer,88141,,SE,PT,,,Austria,0,"Tableau, Linux, Java, Azure, R",PhD,7,Government,2024-05-25,05-08-2024,1889,5.8,
AI14642,Computer Vision Engineer,355139,,EX,FT,,,Switzerland,100,"Mathematics, Azure, Kubernetes, GCP, Java",Bachelor,11,Energy,2024-10-15,04-11-2024,1455,7.9,
AI14643,Deep Learning Engineer,110236,,SE,FT,,,Sweden,50,"Kubernetes, Deep Learning, Computer Vision",Bachelor,6,Real Estate,2025-03-18,23-04-2025,2000,8.3,
AI14644,AI Consultant,139638,,MI,CT,,,Denmark,50,"Tableau, SQL, Deep Learning",Master,2,Education,2024-02-02,22-02-2024,1842,7.7,
AI14645,Data Engineer,106078,,EN,CT,,,India,100,"TensorFlow, Hadoop, Linux, Computer Vision, Deep Learning",PhD,0,Technology,2024-12-13,02-01-2025,1469,8.3,
AI14646,Machine Learning Researcher,69528,,MI,FT,,,Ireland,0,"Git, Java, Spark",Bachelor,3,Energy,2025-05-04,08-06-2025,1815,7.3,
AI14647,NLP Engineer,71936,,SE,FT,,,Netherlands,50,"MLOps, Tableau, SQL",Master,7,Healthcare,2024-11-29,21-01-2025,1804,9.7,
AI14648,Robotics Engineer,48404,,EN,PT,,,France,50,"Python, AWS, Docker, TensorFlow, Computer Vision",Bachelor,1,Automotive,2025-04-27,02-06-2025,1377,7.1,
AI14649,Machine Learning Engineer,41127,,EN,FT,,,Netherlands,50,"R, Kubernetes, Deep Learning",Bachelor,1,Technology,2024-05-14,24-06-2024,2159,6.7,
AI14650,AI Research Scientist,247966,,EX,PT,,,Switzerland,50,"PyTorch, Deep Learning, Azure, Java",Master,12,Transportation,2024-01-18,15-02-2024,783,8.4,
AI14651,AI Consultant,83749,,SE,PT,,,Ireland,100,"Python, Linux, TensorFlow, PyTorch",Master,8,Manufacturing,2024-11-02,12-03-2024,2463,5.5,
AI14652,Data Analyst,120054,,SE,PT,,,France,50,"Computer Vision, Statistics, PyTorch",Associate,8,Manufacturing,2024-08-28,09-11-2024,993,5.5,
AI14653,Machine Learning Researcher,64602,,EN,PT,,,Israel,100,"AWS, Deep Learning, Docker, Azure",Master,0,Technology,2024-11-03,28-04-2024,2320,5.5,
AI14654,Deep Learning Engineer,96171,,EN,FT,,,Norway,100,"Deep Learning, GCP, AWS, PyTorch",PhD,0,Real Estate,2024-11-09,03-11-2024,2468,8.8,
AI14655,NLP Engineer,132496,,SE,FL,,,Denmark,100,"Mathematics, SQL, Docker, Data Visualization",Bachelor,6,Education,2024-11-11,22-01-2025,1989,5.8,
AI14656,Robotics Engineer,56735,,EN,CT,,,Netherlands,100,"Scala, MLOps, Computer Vision, Tableau, TensorFlow",Master,1,Technology,2024-05-25,22-07-2024,2283,9.7,
AI14657,Autonomous Systems Engineer,50812,,MI,CT,,,India,100,"Computer Vision, GCP, Data Visualization, SQL",PhD,4,Government,2025-08-02,14-03-2025,581,9.0,
AI14658,Head of AI,147997,,SE,FL,,,United States,100,"GCP, PyTorch, AWS, Docker",Associate,8,Telecommunications,2025-02-26,27-03-2025,1580,5.5,
AI14659,Autonomous Systems Engineer,48145,,EN,PT,,,Austria,100,"Scala, Linux, Mathematics",Associate,1,Gaming,2024-04-01,15-02-2024,652,6.8,
AI14660,Machine Learning Engineer,127284,,SE,CT,,,Germany,100,"Python, TensorFlow, Linux, Computer Vision, AWS",Master,7,Real Estate,2025-02-01,20-01-2025,1849,7.9,
AI14661,ML Ops Engineer,131858,,SE,FT,,,United Kingdom,0,"Git, MLOps, Scala",Master,5,Automotive,2024-11-22,20-01-2025,1488,9.0,
AI14662,AI Software Engineer,127920,,EX,PT,,,Germany,50,"SQL, R, Java, Spark",PhD,12,Automotive,2024-04-28,11-06-2024,658,7.3,
AI14663,Machine Learning Engineer,191185,,SE,CT,,,Switzerland,50,"Python, TensorFlow, GCP, Computer Vision, Kubernetes",Bachelor,9,Automotive,2024-02-14,06-04-2024,638,6.3,
AI14664,AI Product Manager,80224,,MI,CT,,,Australia,50,"Scala, TensorFlow, MLOps, Kubernetes, Computer Vision",Master,4,Media,2024-01-04,29-05-2024,2284,6.4,
AI14665,AI Consultant,172300,,EX,FT,,,China,100,"Mathematics, Spark, R, Scala",Master,15,Real Estate,2025-05-04,29-05-2025,1541,6.8,
AI14666,Computer Vision Engineer,33489,,EN,CT,,,Japan,0,"Python, Java, Docker, Hadoop",Master,1,Media,2024-03-31,15-05-2024,2460,6.0,
AI14667,Data Engineer,120555,,MI,PT,,,Norway,0,"Mathematics, Python, Hadoop, Statistics",Bachelor,4,Media,2024-07-15,13-09-2024,1039,6.4,
AI14668,ML Ops Engineer,102474,,MI,CT,,,Germany,0,"Data Visualization, Kubernetes, Python, GCP",Master,4,Finance,2024-07-20,24-08-2024,1389,8.9,
AI14669,AI Specialist,148340,,SE,FL,,,Germany,0,"Python, Kubernetes, AWS",Bachelor,7,Retail,2024-01-25,07-03-2024,2416,6.9,
AI14670,Data Engineer,359044,,EX,CT,,,Switzerland,0,"Deep Learning, TensorFlow, Hadoop, Mathematics, Python",Associate,12,Automotive,2025-03-13,18-05-2025,1242,6.7,
AI14671,AI Consultant,158007,,EX,FL,,,Germany,100,"Linux, Scala, PyTorch, Deep Learning",Associate,10,Government,2024-08-03,25-04-2024,779,8.7,
AI14672,AI Product Manager,67254,,EN,CT,,,United Kingdom,50,"PyTorch, Git, R",Bachelor,0,Energy,2024-01-17,15-03-2024,1736,5.7,
AI14673,Data Scientist,111985,,SE,FL,,,France,50,"PyTorch, Python, SQL, Spark",Associate,6,Manufacturing,2024-12-28,06-03-2025,1754,5.3,
AI14674,ML Ops Engineer,82649,,EN,CT,,,Germany,0,"Azure, SQL, Python, Git",Bachelor,1,Telecommunications,2025-01-29,27-03-2025,935,9.6,
AI14675,AI Product Manager,287672,,EX,CT,,,Finland,50,"Tableau, SQL, GCP, Mathematics, MLOps",Bachelor,18,Media,2024-07-26,23-08-2024,1528,5.4,
AI14676,Research Scientist,258697,,EX,CT,,,Denmark,0,"SQL, Spark, Deep Learning, TensorFlow, GCP",Associate,19,Media,2024-06-11,29-12-2024,1803,9.9,
AI14677,Data Scientist,203602,,EX,CT,,,United Kingdom,100,"MLOps, Python, NLP, PyTorch, Java",Bachelor,17,Government,2025-03-22,25-04-2025,883,8.7,
AI14678,AI Architect,177866,,SE,FL,,,Denmark,0,"GCP, Python, Statistics",Master,5,Media,2024-05-13,21-06-2024,1789,7.2,
AI14679,ML Ops Engineer,87138,,MI,CT,,,China,100,"Java, Azure, Statistics, MLOps, Git",PhD,3,Finance,2024-11-29,01-02-2025,910,9.9,
AI14680,Principal Data Scientist,238297,,EX,FT,,,United States,50,"Python, TensorFlow, Hadoop, Azure, Data Visualization",Master,16,Media,2024-05-13,07-06-2024,2194,9.1,
AI14681,NLP Engineer,46829,,EN,FL,,,India,50,"Data Visualization, Scala, Python, PyTorch, GCP",PhD,1,Telecommunications,2024-12-09,12-10-2024,1884,5.5,
AI14682,AI Architect,156729,,SE,CT,,,United States,100,"Computer Vision, SQL, Python, Mathematics",Master,9,Automotive,2024-06-29,26-08-2024,2209,6.5,
AI14683,AI Software Engineer,61167,,MI,FT,,,China,0,"Computer Vision, SQL, Azure, Git, PyTorch",Bachelor,4,Transportation,2025-05-04,11-06-2025,1116,6.9,
